  1.256008742905199E-002  1.275720214843750E-002
  2.512017485810399E-002  1.275659179687500E-002
  3.768026228715598E-002  1.275598144531250E-002
  5.024034971620797E-002  1.275476074218750E-002
  0.125600874290520       1.273889160156250E-002
  0.138160961719572       1.273461914062500E-002
  0.150721049148624       1.273034667968750E-002
  0.163281136577676       1.272607421875000E-002
  0.175841224006728       1.272119140625000E-002
  0.188401311435780       1.271630859375000E-002
  0.200961398864832       1.271081542968750E-002
  0.213521486293884       1.270471191406250E-002
  0.226081573722936       1.269860839843750E-002
  0.238641661151988       1.269250488281250E-002
  0.251201748581040       1.268579101562500E-002
  0.263761836010092       1.267907714843750E-002
  0.276321923439144       1.267236328125000E-002
  0.288882010868196       1.266503906250000E-002
  0.339122360584404       1.263574218750000E-002
  0.351682448013456       1.262841796875000E-002
  0.364242535442508       1.262170410156250E-002
  0.376802622871560       1.261437988281250E-002
  0.389362710300612       1.260766601562500E-002
  0.401922797729664       1.260156250000000E-002
  0.414482885158716       1.259606933593750E-002
  0.427042972587768       1.259179687500000E-002
  0.439603060016820       1.258935546875000E-002
  0.452163147445872       1.258996582031250E-002
  0.464723234874924       1.259423828125000E-002
  0.477283322303976       1.260522460937500E-002
  0.489843409733028       1.235437011718750E-002
  0.502403497162080       1.237512207031250E-002
  0.514963584591132       1.238793945312500E-002
  0.527523672020184       1.239465332031250E-002
  0.540083759449236       1.239831542968750E-002
  0.552643846878288       1.239892578125000E-002
  0.565203934307340       1.239831542968750E-002
  0.577764021736392       1.239648437500000E-002
  0.590324109165444       1.239343261718750E-002
  0.602884196594496       1.238977050781250E-002
  0.615444284023548       1.238549804687500E-002
  0.628004371452600       1.238122558593750E-002
  0.640564458881652       1.237695312500000E-002
  0.653124546310704       1.237207031250000E-002
  0.665684633739756       1.236718750000000E-002
  0.678244721168808       1.236291503906250E-002
  0.690804808597860       1.235864257812500E-002
  0.703364896026912       1.235498046875000E-002
  0.715924983455964       1.235131835937500E-002
  0.728485070885016       1.234887695312500E-002
  0.741045158314068       1.234643554687500E-002
